HYPERPARAMS
version: 9	h1_size: 2048	h2_size: None	npop: 50	sigma: 0.1	 alpha: 0.03
ENVIRONMENT
delta_l: 0.0001	max_steps: 500	goal_eps: 0.003


ep	reward	E[r]	steps	start_d	end_d	covered	info
428	-211.1	-189.9	500	0.0867	0.0290	0.0578	0
429	-158.0	-190.0	500	0.0897	0.0213	0.0684	0
430	-26.8	-189.9	500	0.1013	0.0067	0.0946	0
431	-341.0	-189.5	500	0.1084	0.0766	0.0318	0
432	-351.7	-189.9	500	0.0396	0.0100	0.0297	0
433	-168.7	-190.2	500	0.0949	0.0286	0.0663	0
434	-148.9	-190.2	500	0.0863	0.0161	0.0702	0
435	-156.0	-190.1	500	0.0915	0.0227	0.0688	0
436	-366.4	-190.0	500	0.1053	0.0786	0.0267	0
437	-266.6	-190.4	500	0.1002	0.0535	0.0467	0
438	513.5	-190.6	180	0.0916	0.0029	0.0887	1
439	-320.8	-189.0	500	0.0472	0.0114	0.0358	0
440	-448.8	-189.3	500	0.0201	0.0099	0.0102	0
441	-229.4	-189.9	500	0.0693	0.0152	0.0541	0
442	-432.8	-190.0	500	0.0296	0.0161	0.0134	0
443	-325.4	-190.5	500	0.0534	0.0184	0.0349	0
444	-435.0	-190.8	500	0.0366	0.0236	0.0130	0
445	550.3	-191.4	235	0.1100	0.0029	0.1071	1
446	357.6	-189.7	156	0.0555	0.0030	0.0526	1
447	-112.4	-188.5	500	0.0966	0.0191	0.0775	0
448	-222.5	-188.3	500	0.0892	0.0337	0.0555	0
449	-545.0	-188.4	500	0.0234	0.0324	-0.0090	0
450	-355.2	-189.2	500	0.0522	0.0233	0.0290	0
451	457.7	-189.6	125	0.0694	0.0027	0.0667	1
452	-297.3	-188.1	500	0.0687	0.0281	0.0405	0
453	-413.2	-188.4	500	0.0290	0.0117	0.0174	0
454	-234.5	-188.9	500	0.1051	0.0520	0.0531	0
455	-351.4	-189.0	500	0.0455	0.0158	0.0297	0
456	-346.9	-189.3	500	0.0653	0.0347	0.0306	0
457	-254.4	-189.7	500	0.0909	0.0418	0.0491	0
458	-42.5	-189.8	500	0.1150	0.0235	0.0915	0
459	-415.2	-189.5	500	0.0839	0.0669	0.0170	0
460	-174.7	-190.0	500	0.0783	0.0132	0.0651	0
461	-192.2	-189.9	500	0.0768	0.0153	0.0616	0
462	-263.0	-189.9	500	0.0732	0.0257	0.0474	0
463	-100.2	-190.1	500	0.0883	0.0083	0.0800	0
464	-137.4	-189.9	500	0.0865	0.0140	0.0725	0
465	-254.2	-189.8	500	0.0876	0.0385	0.0492	0
466	-448.4	-189.9	500	0.0234	0.0131	0.0103	0
467	-441.2	-190.5	500	0.0312	0.0195	0.0118	0
468	-395.8	-191.0	500	0.0513	0.0305	0.0208	0
469	-271.9	-191.5	500	0.0702	0.0246	0.0456	0
470	-195.6	-191.6	500	0.0776	0.0167	0.0609	0
471	-71.6	-191.6	500	0.1093	0.0236	0.0857	0
472	-220.7	-191.4	500	0.0859	0.0301	0.0559	0
473	-217.5	-191.4	500	0.0672	0.0107	0.0565	0
474	313.8	-191.5	316	0.0788	0.0030	0.0758	1
475	41.9	-190.4	500	0.1125	0.0042	0.1084	0
476	556.8	-189.9	207	0.1056	0.0030	0.1026	1
477	-564.0	-188.4	500	0.0706	0.0834	-0.0128	0
478	556.5	-189.2	214	0.1070	0.0026	0.1044	1
479	-20.3	-187.6	500	0.1074	0.0114	0.0959	0
480	-312.3	-187.3	500	0.0591	0.0216	0.0375	0
481	-174.0	-187.5	500	0.0883	0.0231	0.0652	0
482	-415.1	-187.5	500	0.0307	0.0137	0.0170	0
483	-57.7	-188.0	500	0.1053	0.0168	0.0885	0
484	-235.7	-187.7	500	0.0751	0.0222	0.0529	0
485	-383.7	-187.8	500	0.0433	0.0201	0.0233	0
486	-432.6	-188.2	500	0.0224	0.0089	0.0135	0
487	-284.3	-188.7	500	0.0571	0.0139	0.0431	0
488	-117.9	-188.9	500	0.1094	0.0330	0.0764	0
489	-470.6	-188.7	500	0.0169	0.0110	0.0059	0
490	-216.1	-189.3	500	0.0675	0.0108	0.0568	0
491	-440.5	-189.4	500	0.0265	0.0146	0.0119	0
492	-157.8	-189.9	500	0.0805	0.0121	0.0684	0
493	-420.9	-189.8	500	0.0471	0.0313	0.0158	0
494	-325.8	-190.3	500	0.0931	0.0582	0.0348	0
495	-40.2	-190.6	500	0.1132	0.0212	0.0920	0
496	-534.2	-190.3	500	0.0239	0.0308	-0.0068	0
497	-14.0	-191.0	458	0.0417	0.0030	0.0387	1
498	-365.7	-190.6	500	0.0434	0.0165	0.0269	0
499	-187.7	-191.0	500	0.1035	0.0411	0.0625	0
500	-119.4	-190.9	500	0.0833	0.0072	0.0761	0
501	-184.7	-190.8	500	0.0805	0.0174	0.0631	0
502	-188.6	-190.8	500	0.0728	0.0105	0.0623	0
503	-410.4	-190.8	500	0.0289	0.0110	0.0179	0
504	-14.0	-191.2	500	0.1059	0.0087	0.0972	0
505	-172.3	-190.9	500	0.0787	0.0131	0.0655	0
506	-190.1	-190.8	500	0.0892	0.0272	0.0620	0
507	-206.1	-190.8	500	0.0682	0.0094	0.0588	0
508	-156.7	-190.9	500	0.0783	0.0097	0.0687	0
509	-423.5	-190.8	500	0.0260	0.0107	0.0153	0
510	-317.1	-191.3	500	0.0591	0.0225	0.0366	0
511	-141.8	-191.5	500	0.0961	0.0244	0.0716	0
512	-358.7	-191.4	500	0.0908	0.0625	0.0283	0
513	-363.0	-191.7	500	0.0675	0.0401	0.0274	0
514	-161.0	-192.1	500	0.1050	0.0372	0.0678	0
515	-540.3	-192.0	500	0.0357	0.0437	-0.0081	0
516	-581.9	-192.7	500	0.0956	0.1120	-0.0164	0
517	-389.5	-193.4	500	0.0475	0.0254	0.0221	0
518	-368.9	-193.8	500	0.0433	0.0171	0.0262	0
519	-503.4	-194.1	500	0.0280	0.0287	-0.0007	0
520	-176.4	-194.7	500	0.0932	0.0285	0.0647	0
521	-252.9	-194.7	500	0.0634	0.0140	0.0494	0
522	-117.0	-194.8	500	0.0835	0.0069	0.0766	0
523	-229.0	-194.7	500	0.0722	0.0180	0.0542	0
524	-253.4	-194.7	500	0.0775	0.0282	0.0493	0
525	-423.0	-194.8	500	0.0698	0.0544	0.0154	0
526	563.6	-195.3	175	0.1006	0.0026	0.0980	1
527	-14.5	-193.8	500	0.1077	0.0106	0.0971	0
528	-253.6	-193.5	500	0.0692	0.0200	0.0493	0
529	-247.2	-193.6	500	0.0726	0.0220	0.0506	0
530	-105.3	-193.7	500	0.0830	0.0040	0.0789	0
531	521.5	-193.5	144	0.0860	0.0027	0.0833	1
532	-352.4	-192.2	500	0.0348	0.0053	0.0295	0
533	-156.3	-192.5	500	0.0839	0.0152	0.0687	0
534	-87.2	-192.4	500	0.1027	0.0201	0.0826	0
535	-140.9	-192.2	500	0.0784	0.0066	0.0718	0
536	-437.7	-192.1	500	0.0233	0.0108	0.0125	0
537	-448.0	-192.6	500	0.0415	0.0311	0.0104	0
538	-186.4	-193.1	500	0.1050	0.0423	0.0627	0
539	470.3	-193.1	130	0.0730	0.0027	0.0703	1
540	-406.1	-191.8	500	0.0339	0.0151	0.0188	0
541	-38.3	-192.2	500	0.1039	0.0116	0.0923	0
542	-97.3	-191.9	500	0.0969	0.0163	0.0805	0
543	-331.9	-191.8	500	0.0546	0.0210	0.0336	0
544	-351.3	-192.0	500	0.0622	0.0324	0.0297	0
545	-204.9	-192.3	500	0.0742	0.0152	0.0590	0
546	-127.1	-192.3	500	0.0982	0.0236	0.0746	0
547	-97.2	-192.2	500	0.1003	0.0197	0.0806	0
548	-472.8	-192.0	500	0.0600	0.0545	0.0054	0
549	-335.1	-192.6	500	0.0656	0.0326	0.0330	0
550	-356.0	-192.8	500	0.0410	0.0122	0.0288	0
551	-82.9	-193.1	500	0.1035	0.0201	0.0834	0
552	-268.5	-192.9	500	0.0565	0.0102	0.0463	0
553	-106.0	-193.1	500	0.0913	0.0125	0.0788	0
554	-158.3	-192.9	500	0.0759	0.0075	0.0683	0
555	-449.2	-192.8	500	0.0396	0.0294	0.0102	0
556	-305.7	-193.3	500	0.0712	0.0324	0.0389	0
557	409.5	-193.5	93	0.0534	0.0028	0.0506	1
558	14.4	-192.4	500	0.1070	0.0041	0.1029	0
559	-263.0	-192.0	500	0.0724	0.0250	0.0474	0
560	-222.1	-192.2	500	0.0696	0.0140	0.0556	0
561	-303.8	-192.2	500	0.0503	0.0111	0.0392	0
562	-160.8	-192.4	500	0.0732	0.0054	0.0678	0
563	-165.0	-192.4	500	0.0808	0.0139	0.0670	0
564	-62.0	-192.3	500	0.1120	0.0244	0.0876	0
565	534.3	-192.1	173	0.0945	0.0029	0.0917	1
566	-41.9	-190.8	500	0.1092	0.0176	0.0916	0
567	-417.2	-190.5	500	0.0638	0.0473	0.0166	0
568	-454.1	-190.9	500	0.0416	0.0324	0.0092	0
569	-209.8	-191.4	500	0.0795	0.0214	0.0580	0
570	-364.8	-191.4	500	0.0499	0.0228	0.0270	0
571	-153.2	-191.7	500	0.0756	0.0063	0.0694	0
572	-155.4	-191.7	500	0.1021	0.0332	0.0689	0
573	-284.6	-191.6	500	0.0801	0.0370	0.0431	0
574	-235.4	-191.8	500	0.0944	0.0415	0.0529	0
575	-297.8	-191.8	500	0.0645	0.0240	0.0404	0
576	-388.5	-192.0	500	0.0468	0.0245	0.0223	0
577	-493.1	-192.4	500	0.0259	0.0245	0.0014	0
578	-405.7	-192.9	500	0.0498	0.0309	0.0189	0
579	-216.4	-193.3	500	0.0697	0.0130	0.0567	0
580	-279.6	-193.3	500	0.0569	0.0128	0.0441	0
581	-40.5	-193.4	500	0.0992	0.0073	0.0919	0
582	-56.4	-193.2	500	0.0944	0.0057	0.0887	0
583	-2.0	-193.0	500	0.1077	0.0081	0.0996	0
584	-85.4	-192.6	500	0.1064	0.0235	0.0829	0
585	-406.1	-192.4	500	0.0369	0.0181	0.0188	0
586	-285.6	-192.8	500	0.0973	0.0545	0.0429	0
587	-141.1	-193.0	500	0.0971	0.0253	0.0718	0
588	-459.1	-192.9	500	0.0276	0.0194	0.0082	0
589	192.3	-193.3	205	0.0323	0.0029	0.0294	1
590	-229.2	-192.7	500	0.0712	0.0171	0.0542	0
591	-330.0	-192.7	500	0.0625	0.0284	0.0340	0
592	-406.6	-193.0	500	0.0448	0.0261	0.0187	0
593	-187.0	-193.3	500	0.0802	0.0176	0.0626	0
594	-214.4	-193.3	500	0.0881	0.0310	0.0571	0
595	-359.3	-193.4	500	0.0570	0.0288	0.0281	0
596	514.6	-193.6	159	0.0876	0.0030	0.0847	1
597	-235.8	-192.4	500	0.1006	0.0478	0.0528	0
598	-324.6	-192.5	500	0.0645	0.0294	0.0351	0
599	540.8	-192.7	206	0.1022	0.0027	0.0995	1
600	-406.4	-191.5	500	0.0398	0.0210	0.0187	0
601	-439.4	-191.9	500	0.0292	0.0170	0.0121	0
602	-377.5	-192.3	500	0.0451	0.0206	0.0245	0
603	-499.8	-192.6	500	0.0169	0.0169	0.0000	0
604	-188.6	-193.1	500	0.0817	0.0194	0.0623	0
605	-440.8	-193.1	500	0.0302	0.0184	0.0118	0
606	-343.6	-193.5	500	0.0556	0.0243	0.0313	0
607	-252.3	-193.7	500	0.0991	0.0495	0.0495	0
608	-474.1	-193.8	500	0.0357	0.0305	0.0052	0
609	-213.1	-194.3	500	0.0775	0.0202	0.0574	0
610	-472.5	-194.3	500	0.0322	0.0267	0.0055	0
611	-282.9	-194.8	500	0.0582	0.0148	0.0434	0
612	-465.4	-194.9	500	0.0337	0.0268	0.0069	0
613	-470.1	-195.4	500	0.0428	0.0368	0.0060	0
614	-300.7	-195.8	500	0.0508	0.0109	0.0399	0
615	-260.5	-196.0	500	0.0972	0.0493	0.0479	0
616	-373.9	-196.1	500	0.0524	0.0272	0.0252	0
617	-270.0	-196.4	500	0.0739	0.0279	0.0460	0
618	-315.5	-196.5	500	0.0856	0.0487	0.0369	0
619	-344.5	-196.7	500	0.1137	0.0826	0.0311	0
620	-394.1	-196.9	500	0.0421	0.0209	0.0212	0
621	-322.4	-197.3	500	0.0553	0.0197	0.0355	0
622	-333.5	-197.5	500	0.0960	0.0627	0.0333	0
623	-174.2	-197.7	500	0.0935	0.0283	0.0652	0
624	-547.6	-197.6	500	0.0744	0.0839	-0.0095	0
625	-179.9	-198.2	500	0.0740	0.0100	0.0640	0
626	117.9	-198.2	420	0.0605	0.0027	0.0579	1
627	-323.3	-197.7	500	0.0451	0.0098	0.0353	0
628	-293.1	-197.9	500	0.1080	0.0667	0.0414	0
629	-399.0	-198.0	500	0.0695	0.0493	0.0202	0
630	515.8	-198.3	180	0.0921	0.0028	0.0893	1
631	-349.7	-197.2	500	0.0594	0.0294	0.0301	0
632	-471.2	-197.4	500	0.0682	0.0625	0.0058	0
633	-494.6	-197.9	500	0.0337	0.0326	0.0011	0
634	-470.0	-198.3	500	0.0289	0.0229	0.0060	0
635	-337.4	-198.8	500	0.0815	0.0490	0.0325	0
636	-344.8	-199.0	500	0.0357	0.0047	0.0310	0
637	-225.9	-199.2	500	0.0988	0.0440	0.0548	0
638	-262.6	-199.3	500	0.0537	0.0062	0.0475	0
639	520.8	-199.4	176	0.0924	0.0029	0.0895	1
640	-45.7	-198.2	500	0.1029	0.0120	0.0909	0
641	-132.2	-198.0	500	0.0880	0.0144	0.0736	0
642	-443.1	-197.9	500	0.0290	0.0176	0.0114	0
643	-292.2	-198.3	500	0.0750	0.0334	0.0416	0
644	-246.5	-198.4	500	0.0637	0.0130	0.0507	0
645	328.2	-198.5	289	0.0765	0.0027	0.0738	1
646	-497.5	-197.7	500	0.0307	0.0302	0.0005	0
647	-150.6	-198.1	500	0.0933	0.0234	0.0699	0
648	-300.9	-198.1	500	0.0604	0.0206	0.0398	0
649	-360.0	-198.2	500	0.0753	0.0473	0.0280	0
650	-77.6	-198.5	500	0.0992	0.0147	0.0845	0
651	-476.6	-198.3	500	0.0183	0.0136	0.0047	0
652	-230.4	-198.7	500	0.0750	0.0211	0.0539	0
653	366.9	-198.8	183	0.0628	0.0030	0.0599	1
654	-495.3	-197.9	500	0.0180	0.0170	0.0009	0
655	-426.6	-198.4	500	0.0379	0.0232	0.0147	0
656	-367.5	-198.7	500	0.0411	0.0146	0.0265	0
657	-265.6	-199.0	500	0.0553	0.0084	0.0469	0
658	-129.0	-199.1	500	0.0955	0.0213	0.0742	0
659	-422.9	-199.0	500	0.0462	0.0307	0.0154	0
660	-467.4	-199.3	500	0.0279	0.0214	0.0065	0
661	-507.5	-199.7	500	0.0252	0.0266	-0.0015	0
662	-376.2	-200.2	500	0.0576	0.0329	0.0248	0
663	-232.4	-200.4	500	0.0982	0.0446	0.0535	0
664	-499.4	-200.5	500	0.0347	0.0346	0.0001	0
665	-438.0	-200.9	500	0.0494	0.0370	0.0124	0
666	-475.4	-201.3	500	0.0329	0.0280	0.0049	0
667	-493.4	-201.7	500	0.0384	0.0371	0.0013	0
668	-453.1	-202.1	500	0.0797	0.0703	0.0094	0
669	-359.3	-202.5	500	0.0621	0.0340	0.0281	0
670	-360.9	-202.7	500	0.0387	0.0109	0.0278	0
671	-461.9	-203.0	500	0.0434	0.0358	0.0076	0
672	-353.3	-203.4	500	0.1057	0.0764	0.0293	0
673	-207.0	-203.6	500	0.0830	0.0244	0.0586	0
674	-537.7	-203.6	500	0.0316	0.0391	-0.0075	0
675	-202.0	-204.1	500	0.0750	0.0154	0.0596	0
676	-238.6	-204.1	500	0.0718	0.0196	0.0523	0
677	559.9	-204.1	196	0.1041	0.0030	0.1011	1
678	-131.6	-203.0	500	0.0906	0.0170	0.0737	0
679	-303.7	-202.9	500	0.0616	0.0223	0.0393	0
680	-377.8	-203.0	500	0.0463	0.0218	0.0244	0
681	-333.2	-203.3	500	0.0928	0.0594	0.0334	0
682	-336.2	-203.5	500	0.0595	0.0267	0.0328	0
683	-405.7	-203.7	500	0.0399	0.0211	0.0189	0
684	-317.8	-204.0	500	0.0761	0.0396	0.0364	0
685	472.5	-204.2	298	0.1071	0.0028	0.1043	1
686	-418.1	-203.2	500	0.0251	0.0087	0.0164	0
687	-371.2	-203.5	500	0.0612	0.0354	0.0258	0
688	-73.2	-203.7	500	0.1032	0.0178	0.0854	0
689	-492.0	-203.5	500	0.0261	0.0245	0.0016	0
690	-281.9	-204.0	500	0.0698	0.0262	0.0436	0
691	-306.1	-204.1	500	0.0616	0.0228	0.0388	0
692	419.8	-204.2	78	0.0528	0.0028	0.0500	1
693	526.0	-203.3	185	0.0950	0.0028	0.0922	1
694	167.5	-202.3	486	0.0836	0.0030	0.0806	1
695	-317.9	-201.7	500	0.0611	0.0247	0.0364	0
696	124.3	-201.9	431	0.0639	0.0030	0.0609	1
697	-106.0	-201.4	500	0.0960	0.0172	0.0788	0
698	-549.8	-201.3	500	0.0225	0.0325	-0.0100	0
699	-245.4	-201.8	500	0.0629	0.0120	0.0509	0
700	-249.6	-201.9	500	0.0683	0.0182	0.0501	0
701	-155.7	-201.9	500	0.0926	0.0237	0.0689	0
702	-76.0	-201.9	500	0.1043	0.0195	0.0848	0
703	-532.9	-201.7	500	0.0267	0.0333	-0.0066	0
704	374.6	-202.1	400	0.1079	0.0029	0.1049	1
705	572.6	-201.3	209	0.1092	0.0027	0.1065	1
706	-106.8	-200.2	500	0.0930	0.0144	0.0786	0
707	-412.8	-200.1	500	0.0499	0.0325	0.0174	0
708	-201.6	-200.4	500	0.0890	0.0293	0.0597	0
709	-334.3	-200.4	500	0.0461	0.0129	0.0331	0
710	-366.1	-200.6	500	0.0624	0.0356	0.0268	0
711	-398.6	-200.8	500	0.0313	0.0110	0.0203	0
712	-286.0	-201.1	500	0.0619	0.0191	0.0428	0
713	-235.7	-201.2	500	0.0643	0.0115	0.0529	0
714	-147.3	-201.3	500	0.0881	0.0175	0.0705	0
715	-192.9	-201.2	500	0.0903	0.0289	0.0614	0
716	-83.4	-201.2	500	0.1012	0.0179	0.0833	0
717	-547.8	-201.0	500	0.0259	0.0355	-0.0096	0
718	-260.3	-201.5	500	0.0866	0.0387	0.0479	0
719	490.3	-201.6	117	0.0746	0.0027	0.0718	1
720	-520.4	-200.6	500	0.0192	0.0233	-0.0041	0
721	-251.1	-201.1	500	0.0693	0.0195	0.0498	0
722	-288.1	-201.1	500	0.0798	0.0374	0.0424	0
723	-382.1	-201.3	500	0.0597	0.0361	0.0236	0
724	529.0	-201.5	194	0.0978	0.0030	0.0948	1
725	-508.5	-200.5	500	0.0203	0.0220	-0.0017	0
726	-195.9	-200.9	500	0.0743	0.0135	0.0608	0
727	-461.8	-200.9	500	0.0276	0.0200	0.0076	0
728	-388.7	-201.3	500	0.0595	0.0373	0.0223	0
729	-63.5	-201.5	500	0.1035	0.0162	0.0873	0
730	-397.3	-201.3	500	0.0553	0.0348	0.0205	0
731	497.7	-201.6	151	0.0830	0.0030	0.0800	1
732	-373.5	-200.7	500	0.0421	0.0168	0.0253	0
733	-103.2	-200.9	500	0.1044	0.0250	0.0794	0
734	-112.8	-200.8	500	0.0978	0.0203	0.0774	0
735	575.6	-200.6	196	0.1074	0.0028	0.1046	1
736	-268.5	-199.6	500	0.0742	0.0279	0.0463	0
737	569.0	-199.7	204	0.1075	0.0027	0.1047	1
738	-465.6	-198.6	500	0.0269	0.0200	0.0069	0
739	-358.2	-199.0	500	0.0509	0.0225	0.0284	0
740	-217.5	-199.2	500	0.0806	0.0241	0.0565	0
741	-473.0	-199.2	500	0.0461	0.0407	0.0054	0
742	-360.9	-199.6	500	0.0422	0.0144	0.0278	0
743	-211.3	-199.8	500	0.0758	0.0181	0.0577	0
744	-387.7	-199.8	500	0.0363	0.0138	0.0225	0
745	-101.8	-200.1	500	0.1014	0.0217	0.0796	0
746	-162.5	-200.0	500	0.0898	0.0223	0.0675	0
747	-543.7	-199.9	500	0.0410	0.0497	-0.0087	0
748	-405.9	-200.4	500	0.0379	0.0191	0.0188	0
749	-553.5	-200.6	500	0.0178	0.0285	-0.0107	0
750	-426.9	-201.1	500	0.0261	0.0115	0.0146	0
751	-148.1	-201.4	500	0.1018	0.0314	0.0704	0
752	-381.8	-201.3	500	0.0598	0.0361	0.0236	0
753	-529.2	-201.6	500	0.0385	0.0444	-0.0058	0
754	-183.1	-202.0	500	0.0807	0.0173	0.0634	0
755	-554.3	-202.0	500	0.0431	0.0539	-0.0109	0
756	-522.1	-202.5	500	0.0162	0.0206	-0.0044	0
757	-261.1	-202.9	500	0.0749	0.0271	0.0478	0
758	536.4	-203.0	193	0.0991	0.0030	0.0962	1
759	-201.4	-202.0	500	0.0913	0.0316	0.0597	0
760	-308.6	-202.0	500	0.0755	0.0372	0.0383	0
761	-375.5	-202.1	500	0.0609	0.0360	0.0249	0
762	-443.8	-202.3	500	0.0343	0.0231	0.0112	0
763	-400.7	-202.7	500	0.0436	0.0237	0.0199	0
764	565.0	-202.9	227	0.1115	0.0028	0.1087	1
765	-97.9	-201.9	500	0.0951	0.0146	0.0804	0
766	-502.5	-201.8	500	0.0451	0.0456	-0.0005	0
767	390.6	-202.2	214	0.0738	0.0029	0.0709	1
768	-330.9	-201.4	500	0.0830	0.0492	0.0338	0
769	-512.4	-201.6	500	0.0218	0.0242	-0.0025	0
770	-87.4	-202.0	500	0.1058	0.0233	0.0825	0
771	-49.6	-201.8	500	0.1075	0.0174	0.0901	0
772	518.3	-201.6	161	0.0888	0.0027	0.0861	1
773	-104.4	-200.7	500	0.0927	0.0136	0.0791	0
774	-544.1	-200.6	500	0.0201	0.0289	-0.0088	0
775	-169.6	-201.0	500	0.0852	0.0191	0.0661	0
776	-220.6	-201.0	500	0.0754	0.0195	0.0559	0
777	-189.2	-201.0	500	0.0858	0.0236	0.0622	0
778	-166.1	-201.0	500	0.0940	0.0272	0.0668	0
779	-113.5	-200.9	500	0.1008	0.0235	0.0773	0
780	-419.1	-200.8	500	0.0255	0.0093	0.0162	0
781	-366.6	-201.1	500	0.0438	0.0171	0.0267	0
782	-270.7	-201.3	500	0.0597	0.0139	0.0459	0
783	-322.6	-201.4	500	0.0472	0.0117	0.0355	0
784	-548.1	-201.6	500	0.0116	0.0212	-0.0096	0
785	551.3	-202.0	171	0.0977	0.0029	0.0948	1
786	-396.1	-201.0	500	0.0518	0.0310	0.0208	0
787	-264.9	-201.3	500	0.0576	0.0106	0.0470	0
788	-388.1	-201.4	500	0.0614	0.0390	0.0224	0
789	-348.7	-201.6	500	0.0426	0.0124	0.0303	0
790	-68.0	-201.8	500	0.0962	0.0098	0.0864	0
791	-137.1	-201.6	500	0.0888	0.0162	0.0726	0
792	-304.7	-201.5	500	0.0531	0.0140	0.0391	0
793	-187.6	-201.7	500	0.0741	0.0116	0.0625	0
794	500.0	-201.7	126	0.0782	0.0026	0.0756	1
795	-313.0	-200.8	500	0.1201	0.0827	0.0374	0
796	-498.0	-200.9	500	0.0197	0.0193	0.0004	0
797	-521.0	-201.3	500	0.0239	0.0281	-0.0042	0
798	-240.7	-201.7	500	0.0656	0.0138	0.0519	0
799	-347.4	-201.7	500	0.0455	0.0150	0.0305	0
800	-221.0	-201.9	500	0.0692	0.0134	0.0558	0
801	-384.7	-201.9	500	0.0542	0.0312	0.0231	0
802	470.3	-202.2	114	0.0697	0.0027	0.0671	1
803	-445.9	-201.3	500	0.0457	0.0349	0.0108	0
804	-114.6	-201.6	500	0.1066	0.0295	0.0771	0
805	-393.5	-201.5	500	0.0310	0.0097	0.0213	0
806	-345.0	-201.8	500	0.0639	0.0329	0.0310	0
807	-343.7	-201.9	500	0.0545	0.0233	0.0313	0
808	-325.2	-202.1	500	0.0503	0.0154	0.0350	0
809	-472.7	-202.3	500	0.0356	0.0302	0.0055	0
810	-281.7	-202.6	500	0.0669	0.0233	0.0437	0
811	-325.4	-202.7	500	0.0773	0.0424	0.0349	0
812	-235.9	-202.9	500	0.0734	0.0206	0.0528	0
813	-466.3	-202.9	500	0.0188	0.0121	0.0067	0
814	-192.6	-203.2	500	0.0704	0.0089	0.0615	0
815	-420.2	-203.2	500	0.0433	0.0274	0.0160	0
816	-407.0	-203.5	500	0.0428	0.0242	0.0186	0
817	-191.9	-203.7	500	0.0819	0.0202	0.0616	0
818	-334.5	-203.7	500	0.0578	0.0247	0.0331	0
819	-95.9	-203.9	500	0.0968	0.0160	0.0808	0
820	-324.5	-203.7	500	0.0545	0.0194	0.0351	0
821	-26.5	-203.9	500	0.1081	0.0134	0.0947	0
822	-380.2	-203.7	500	0.0345	0.0106	0.0240	0
823	-285.6	-203.9	500	0.0638	0.0209	0.0429	0
824	-373.4	-204.0	500	0.0414	0.0160	0.0253	0
825	-236.4	-204.2	500	0.0746	0.0219	0.0527	0
826	-5.5	-204.2	500	0.1124	0.0135	0.0989	0
827	527.0	-204.0	212	0.1008	0.0029	0.0979	1
828	-94.0	-203.1	500	0.0960	0.0148	0.0812	0
829	-211.8	-203.0	500	0.0829	0.0252	0.0576	0
830	-136.3	-203.0	500	0.0947	0.0220	0.0727	0
831	-30.5	-202.9	500	0.1062	0.0123	0.0939	0
832	-306.5	-202.7	500	0.0596	0.0209	0.0387	0
833	-318.2	-202.8	500	0.0606	0.0242	0.0364	0
834	-265.0	-203.0	500	0.0900	0.0430	0.0470	0
835	-274.5	-203.0	500	0.0928	0.0477	0.0451	0
836	-386.3	-203.1	500	0.0479	0.0251	0.0227	0
837	-276.8	-203.3	500	0.0661	0.0214	0.0446	0
838	528.9	-203.4	176	0.0942	0.0029	0.0913	1
839	-403.6	-202.6	500	0.0389	0.0196	0.0193	0
840	424.5	-202.8	100	0.0582	0.0029	0.0552	1
841	-21.3	-202.0	500	0.1065	0.0107	0.0957	0
842	-26.4	-201.8	500	0.1078	0.0131	0.0947	0
843	-283.2	-201.6	500	0.0597	0.0163	0.0434	0
844	-454.3	-201.7	500	0.0329	0.0237	0.0091	0
845	-205.1	-202.0	500	0.0768	0.0178	0.0590	0
846	-101.1	-202.0	500	0.0886	0.0088	0.0798	0
847	-483.3	-201.9	500	0.0273	0.0240	0.0033	0
848	-468.7	-202.2	500	0.0160	0.0097	0.0063	0
849	-281.5	-202.5	500	0.1173	0.0736	0.0437	0
850	-363.5	-202.6	500	0.0456	0.0183	0.0273	0
851	-454.9	-202.8	500	0.0347	0.0257	0.0090	0
852	-344.1	-203.1	500	0.0389	0.0077	0.0312	0
853	-375.0	-203.3	500	0.0481	0.0230	0.0250	0
854	-86.8	-203.5	500	0.0994	0.0168	0.0826	0
855	-125.2	-203.4	500	0.1131	0.0382	0.0750	0
856	-167.8	-203.3	500	0.0866	0.0202	0.0664	0
857	-341.3	-203.2	500	0.0528	0.0211	0.0317	0
858	-114.3	-203.4	500	0.0907	0.0136	0.0771	0
859	-32.3	-203.3	500	0.0982	0.0047	0.0935	0
860	-121.0	-203.1	500	0.0904	0.0146	0.0758	0
861	-289.0	-203.0	500	0.0654	0.0232	0.0422	0
862	-431.2	-203.1	500	0.0316	0.0178	0.0138	0
863	-119.5	-203.3	500	0.0936	0.0175	0.0761	0
864	-320.1	-203.3	500	0.0603	0.0244	0.0360	0
865	-70.1	-203.4	500	0.1059	0.0199	0.0860	0
866	-256.3	-203.2	500	0.0703	0.0215	0.0487	0
867	-86.1	-203.3	500	0.1002	0.0174	0.0828	0
868	-214.1	-203.2	500	0.0899	0.0328	0.0572	0
869	-98.4	-203.2	500	0.0908	0.0105	0.0803	0
870	494.6	-203.1	120	0.0759	0.0028	0.0731	1
871	-303.1	-202.3	500	0.0620	0.0226	0.0394	0
872	-334.8	-202.4	500	0.0523	0.0193	0.0330	0
873	-197.6	-202.5	500	0.0795	0.0190	0.0605	0
874	-557.7	-202.5	500	0.0715	0.0831	-0.0115	0
875	-360.7	-202.9	500	0.0911	0.0632	0.0279	0
